,base,equity,message,realised_pnl,total_commission,unrealised_pnl
2016-01-08,1000000.0,704963.8600667953,MTM,725289.4254954505,34.0,-1020291.5654286552
2016-01-11,1000000.0,715599.4199860921,MTM,725289.4254954505,34.0,-1009656.0055093584
2016-01-12,1000000.0,812937.9081793256,MTM,-187026.09182067437,36.0,-0.0
2016-01-13,1000000.0,1104029.7239525137,MTM,-187026.09182067437,36.0,291091.81577318825
2016-01-14,1000000.0,914219.0912716951,MTM,-187026.09182067437,36.0,101281.18309236957
2016-01-15,1000000.0,1163872.3545430112,MTM,-187026.09182067437,36.0,350934.44636368565
2016-01-19,1000000.0,1157858.0639352445,MTM,-187026.09182067437,36.0,344920.15575591865
2016-01-20,1000000.0,1290172.4573061187,MTM,-187026.09182067437,36.0,477234.549126793
2016-01-21,1000000.0,1232074.2055492084,MTM,-187026.09182067437,36.0,419136.29736988293
2016-01-22,1000000.0,1004072.2441228804,MTM,-187026.09182067437,36.0,191134.33594355473
2016-01-25,1000000.0,1183418.799018254,MTM,-187026.09182067437,36.0,370480.89083892846
2016-01-26,1000000.0,1023739.088681799,MTM,-187026.09182067437,36.0,210801.18050247335
2016-01-27,1000000.0,1148114.9432221134,MTM,-187026.09182067437,36.0,335177.0350427876
2016-01-28,1000000.0,1085505.9735093778,MTM,-187026.09182067437,36.0,272568.06533005234
2016-01-29,1000000.0,803555.9997458087,MTM,-187026.09182067437,36.0,-9381.908433516925
2016-02-01,1000000.0,808728.1994541282,MTM,-187026.09182067437,36.0,-4209.708725197464
2016-02-02,1000000.0,1027347.5187034846,MTM,-187026.09182067437,36.0,214409.6105241588
2016-02-03,1000000.0,970211.7579296977,MTM,-187026.09182067437,36.0,157273.84975037214
2016-02-04,1000000.0,952650.4984696853,MTM,-187026.09182067437,36.0,139712.5902903596
2016-02-05,1000000.0,1165555.7965841587,MTM,-187026.09182067437,36.0,352617.8884048331
2016-02-08,1000000.0,1325596.7192002237,MTM,-187026.09182067437,36.0,512658.8110208981
2016-02-09,1000000.0,1332994.1763619655,MTM,-187026.09182067437,36.0,520056.26818263985
2016-02-10,1000000.0,1335099.0337317092,MTM,-187026.09182067437,36.0,522161.1255523835
2016-02-11,1000000.0,1472104.7481910707,MTM,-187026.09182067437,36.0,659166.8400117452
2016-02-12,1000000.0,1257394.1344505725,MTM,-187026.09182067437,36.0,444456.22627124714
2016-02-16,1000000.0,1072154.4227745645,MTM,-187026.09182067437,36.0,259216.51459523864
2016-02-17,1000000.0,884268.0443308273,MTM,-187026.09182067437,36.0,71330.13615150157
2016-02-18,1000000.0,938336.4567517481,MTM,-187026.09182067437,36.0,125398.54857242254
2016-02-19,1000000.0,938636.732238921,MTM,-187026.09182067437,36.0,125698.82405959531
2016-02-22,1000000.0,771920.7710060469,MTM,-187026.09182067437,36.0,-41017.137173278665
2016-02-23,1000000.0,917646.9121464301,MTM,-187026.09182067437,36.0,104709.00396710439
2016-02-24,1000000.0,866344.8388477498,MTM,-187026.09182067437,36.0,53406.93066842404
2016-02-25,1000000.0,734632.4639381309,MTM,-187026.09182067437,36.0,-78305.44424119472
2016-02-26,1000000.0,756584.0352560016,MTM,-187026.09182067437,36.0,-56353.872923324
2016-02-29,1000000.0,851730.527656927,MTM,-187026.09182067437,36.0,38792.61947760138
2016-03-01,1000000.0,574351.4688838739,MTM,-187026.09182067437,36.0,-238586.43929545174
2016-03-02,1000000.0,525635.8653182271,MTM,-187026.09182067437,36.0,-287302.04286109854
2016-03-03,1000000.0,483836.10655103356,MTM,-187026.09182067437,36.0,-329101.80162829213
2016-03-04,1000000.0,444202.13593172946,MTM,-187026.09182067437,36.0,-368735.7722475961
2016-03-07,1000000.0,433556.7212701674,MTM,-187026.09182067437,36.0,-379381.1869091582
2016-03-08,1000000.0,568878.2599449252,MTM,-187026.09182067437,36.0,-244059.64823440037
2016-03-09,1000000.0,508735.35386725503,MTM,-187026.09182067437,36.0,-304202.55431207054
2016-03-10,1000000.0,506871.30869344703,MTM,-187026.09182067437,36.0,-306066.59948587866
2016-03-11,1000000.0,310685.17913953983,MTM,-187026.09182067437,36.0,-502252.7290397858
2016-03-14,1000000.0,326021.1751318416,MTM,-187026.09182067437,36.0,-486916.733047484
2016-03-15,1000000.0,348333.9587293236,MTM,-187026.09182067437,36.0,-464603.949450002
2016-03-16,1000000.0,280433.1169537541,MTM,-187026.09182067437,36.0,-532504.7912255715
2016-03-17,1000000.0,200022.08159936208,MTM,-187026.09182067437,36.0,-612915.8265799636
2016-03-18,1000000.0,145952.93543498882,MTM,-187026.09182067437,36.0,-666984.9727443368
2016-03-21,1000000.0,133801.94812148775,MTM,-866160.0518785123,38.0,0.0
2016-03-22,1000000.0,121251.173748845,MTM,-866160.0518785123,38.0,-12550.774372642776
2016-03-23,1000000.0,29981.024432885926,MTM,-866160.0518785123,38.0,-103820.92368860186
2016-03-24,1000000.0,24612.088763678097,MTM,-866160.0518785123,38.0,-109189.85935780966
2016-03-28,1000000.0,32352.275301524787,MTM,-866160.0518785123,38.0,-101449.67281996302
2016-03-29,1000000.0,157577.43209029606,MTM,-866160.0518785123,38.0,23775.48396880827
2016-03-30,1000000.0,219910.8365674758,MTM,-866160.0518785123,38.0,86108.88844598806
2016-03-31,1000000.0,190557.040849344,MTM,-866160.0518785123,38.0,56755.09272785626
2016-04-01,1000000.0,281478.225383469,MTM,-866160.0518785123,38.0,147676.27726198122
2016-04-04,1000000.0,235110.33095885033,MTM,-866160.0518785123,38.0,101308.3828373625
2016-04-05,1000000.0,88968.63694056554,MTM,-866160.0518785123,38.0,-44833.31118092224
2016-04-06,1000000.0,238805.9383506287,MTM,-866160.0518785123,38.0,105003.99022914104
2016-04-07,1000000.0,66238.33906391717,MTM,-866160.0518785123,38.0,-67563.60905757052
2016-04-08,1000000.0,105911.24698777287,MTM,-866160.0518785123,38.0,-27890.701133714832
2016-04-11,1000000.0,66795.82928542607,MTM,-866160.0518785123,38.0,-67006.11883606172
2016-04-12,1000000.0,204362.38436672592,MTM,-866160.0518785123,38.0,70560.43624523816
2016-04-13,1000000.0,348692.0190187659,MTM,-866160.0518785123,38.0,214890.07089727814
2016-04-14,1000000.0,351202.8516166614,MTM,-866160.0518785123,38.0,217400.90349517358
2016-04-15,1000000.0,336908.96158818866,MTM,-866160.0518785123,38.0,203107.013466701
2016-04-18,1000000.0,431804.9309175258,MTM,-866160.0518785123,38.0,298002.98279603804
2016-04-19,1000000.0,476846.767538126,MTM,-866160.0518785123,38.0,343044.8194166382
2016-04-20,1000000.0,488001.6827834322,MTM,-866160.0518785123,38.0,354199.73466194444
2016-04-21,1000000.0,411862.9347888705,MTM,-866160.0518785123,38.0,278060.98666738276
2016-04-22,1000000.0,412560.86435253883,MTM,-866160.0518785123,38.0,278758.916231051
2016-04-25,1000000.0,386134.95908411674,MTM,-866160.0518785123,38.0,252333.01096262893
2016-04-26,1000000.0,413396.6743645846,MTM,-866160.0518785123,38.0,279594.7262430968
2016-04-27,1000000.0,437451.32876436773,MTM,-866160.0518785123,38.0,303649.38064288
2016-04-28,1000000.0,302604.9963060041,MTM,-866160.0518785123,38.0,168803.0481845165
2016-04-29,1000000.0,229324.34441029315,MTM,-866160.0518785123,38.0,95522.39628880535
2016-05-02,1000000.0,341789.3507463058,MTM,-866160.0518785123,38.0,207987.40262481812
2016-05-03,1000000.0,215867.96567474853,MTM,-866160.0518785123,38.0,82066.01755326072
2016-05-04,1000000.0,130455.29853908787,MTM,-866160.0518785123,38.0,-3346.649582399887
2016-05-05,1000000.0,127037.16029740206,MTM,-866160.0518785123,38.0,-6764.787824085624
2016-05-06,1000000.0,172427.96169983945,MTM,-866160.0518785123,38.0,38626.013578351754
2016-05-09,1000000.0,183235.6134441906,MTM,-866160.0518785123,38.0,49433.66532270291
2016-05-10,1000000.0,362427.5681852886,MTM,-866160.0518785123,38.0,228625.6200638009
2016-05-11,1000000.0,223466.86222999461,MTM,-866160.0518785123,38.0,89664.91410850687
2016-05-12,1000000.0,221027.51829137548,MTM,-866160.0518785123,38.0,87225.5701698878
2016-05-13,1000000.0,99008.57174284942,MTM,-866160.0518785123,38.0,-34793.37637863828
2016-05-16,1000000.0,238805.9383506287,MTM,-866160.0518785123,38.0,105003.99022914104
2016-05-17,1000000.0,103191.88197773788,MTM,-866160.0518785123,38.0,-30610.06614374991
2016-05-18,1000000.0,106120.62306788703,MTM,-866160.0518785123,38.0,-27681.325053600674
2016-05-19,1000000.0,53199.86882062326,MTM,-866160.0518785123,38.0,-80602.0793008645
2016-05-20,1000000.0,138821.9120363996,MTM,-866160.0518785123,38.0,5019.9639149118675
2016-05-23,1000000.0,108979.56980717718,MTM,-866160.0518785123,38.0,-24822.378314310623
2016-05-24,1000000.0,304348.111961834,MTM,-866160.0518785123,38.0,170546.1638403463
2016-05-25,1000000.0,405309.2312982447,MTM,-866160.0518785123,38.0,271507.2831767568
2016-05-26,1000000.0,402241.75911927817,MTM,-866160.0518785123,38.0,268439.8109977905
2016-05-27,1000000.0,464714.7522981764,MTM,-866160.0518785123,38.0,330912.80417668866
2016-05-31,1000000.0,450002.1031370106,MTM,-866160.0518785123,38.0,316200.1550155228
2016-06-01,1000000.0,466597.44968326285,MTM,-866160.0518785123,38.0,332795.50156177505
2016-06-02,1000000.0,507943.67891208746,MTM,-866160.0518785123,38.0,374141.7307905998
2016-06-03,1000000.0,465201.5975283849,MTM,-866160.0518785123,38.0,331399.6494068972
2016-06-06,1000000.0,536878.715497526,MTM,-866160.0518785123,38.0,403076.7673760383
2016-06-07,1000000.0,555843.6116315351,MTM,-866160.0518785123,38.0,422041.66351004725
2016-06-08,1000000.0,604582.7569247958,MTM,-866160.0518785123,38.0,470780.808803308
2016-06-09,1000000.0,579202.037748532,MTM,-866160.0518785123,38.0,445400.08962704433
2016-06-10,1000000.0,443867.1518066161,MTM,-866160.0518785123,38.0,310065.20368512836
2016-06-13,1000000.0,325265.4998317916,MTM,-866160.0518785123,38.0,191463.551710304
2016-06-14,1000000.0,299188.5523727421,MTM,-866160.0518785123,38.0,165386.60425125423
2016-06-15,1000000.0,272553.2710242042,MTM,-866160.0518785123,38.0,138751.32290271643
2016-06-16,1000000.0,317804.48372491996,MTM,-866160.0518785123,38.0,184002.53560343228
2016-06-17,1000000.0,270600.7792882585,MTM,-866160.0518785123,38.0,136798.8311667709
2016-06-20,1000000.0,354479.7068482052,MTM,-866160.0518785123,38.0,220677.75872671744
2016-06-21,1000000.0,393873.43736862263,MTM,-866160.0518785123,38.0,260071.4892471348
2016-06-22,1000000.0,369818.7829688393,MTM,-866160.0518785123,38.0,236016.8348473516
2016-06-23,1000000.0,564142.132058873,MTM,-866160.0518785123,38.0,430340.18393738515
2016-06-24,1000000.0,34862.25725898065,MTM,-866160.0518785123,38.0,-98939.69086250708
2016-06-27,1000000.0,-222212.4048004864,MTM,-866160.0518785123,38.0,-356014.3529219742
2016-06-28,1000000.0,25658.13246874092,MTM,-866160.0518785123,38.0,-108143.8156527468
2016-06-29,1000000.0,267463.51275843324,MTM,-866160.0518785123,38.0,133661.5646369454
2016-06-30,1000000.0,463320.59445171885,MTM,-866160.0518785123,38.0,329518.64633023116
2016-07-01,1000000.0,491836.878876926,MTM,-866160.0518785123,38.0,358034.93075543817
2016-07-05,1000000.0,391434.1004024652,MTM,-866160.0518785123,38.0,257632.15228097755
2016-07-06,1000000.0,469385.7514312541,MTM,-866160.0518785123,38.0,335583.8033097664
2016-07-07,1000000.0,456625.60097849567,MTM,-866160.0518785123,38.0,322823.6528570079
2016-07-08,1000000.0,679744.4049247111,MTM,-866160.0518785123,38.0,545942.4568032234
2016-07-11,1000000.0,730364.5532946348,MTM,-866160.0518785123,38.0,596562.605173147
2016-07-12,1000000.0,834811.9109151667,MTM,-866160.0518785123,38.0,701009.962793679
2016-07-13,1000000.0,836834.1970019714,MTM,-866160.0518785123,38.0,703032.2488804837
2016-07-14,1000000.0,915762.9480254037,MTM,-866160.0518785123,38.0,781960.9999039158
2016-07-15,1000000.0,901748.2284279057,MTM,-866160.0518785123,38.0,767946.2803064181
2016-07-18,1000000.0,937655.7346091253,MTM,-866160.0518785123,38.0,803853.7864876377
2016-07-19,1000000.0,915972.3241055192,MTM,-866160.0518785123,38.0,782170.3759840315
2016-07-20,1000000.0,980397.8159928248,MTM,-866160.0518785123,38.0,846595.8678713371
2016-07-21,1000000.0,925663.3010984325,MTM,-866160.0518785123,38.0,791861.3529769448
2016-07-22,1000000.0,994412.5286178606,MTM,-866160.0518785123,38.0,860610.5804963729
2016-07-25,1000000.0,948742.5567844516,MTM,-866160.0518785123,38.0,814940.6086629637
2016-07-26,1000000.0,953622.9459425687,MTM,-866160.0518785123,38.0,819820.9978210808
2016-07-27,1000000.0,935495.5611014814,MTM,-866160.0518785123,38.0,801693.6129799936
2016-07-28,1000000.0,959759.598553842,MTM,-866160.0518785123,38.0,825957.6504323543
2016-07-29,1000000.0,984442.3881664342,MTM,-866160.0518785123,38.0,850640.4400449465
2016-08-01,1000000.0,965198.3216014473,MTM,-866160.0518785123,38.0,831396.3734799594
2016-08-02,1000000.0,868908.2013981143,MTM,-866160.0518785123,38.0,735106.2532766267
2016-08-03,1000000.0,916042.1184563785,MTM,-866160.0518785123,38.0,782240.1703348907
2016-08-04,1000000.0,919249.179337063,MTM,-866160.0518785123,38.0,785447.2312155754
2016-08-05,1000000.0,1049077.2491613966,MTM,-866160.0518785123,38.0,915275.3010399091
2016-08-08,1000000.0,1035270.2113355946,MTM,-866160.0518785123,38.0,901468.2632141069
2016-08-09,1000000.0,1041197.4808942905,MTM,-866160.0518785123,38.0,907395.5327728027
2016-08-10,1000000.0,997619.5894985452,MTM,-866160.0518785123,38.0,863817.6413770575
2016-08-11,1000000.0,1069436.2961694016,MTM,-866160.0518785123,38.0,935634.3480479139
2016-08-12,1000000.0,1057304.2809294523,MTM,-866160.0518785123,38.0,923502.3328079644
2016-08-15,1000000.0,1099835.2779796948,MTM,-866160.0518785123,38.0,966033.3298582073
2016-08-16,1000000.0,1016165.726499864,MTM,-866160.0518785123,38.0,882363.7783783764
2016-08-17,1000000.0,1044544.1304766937,MTM,-866160.0518785123,38.0,910742.1823552059
2016-08-18,1000000.0,1078012.2927192939,MTM,-866160.0518785123,38.0,944210.3445978063
2016-08-19,1000000.0,1056049.7117847162,MTM,-866160.0518785123,38.0,922247.7636632284
2016-08-22,1000000.0,1047472.0209264035,MTM,-866160.0518785123,38.0,913670.0728049156
2016-08-23,1000000.0,1077174.7744539073,MTM,-866160.0518785123,38.0,943372.8263324198
2016-08-24,1000000.0,997270.6247167113,MTM,-866160.0518785123,38.0,863468.6765952235
2016-08-25,1000000.0,976562.619899331,MTM,-866160.0518785123,38.0,842760.6717778433
2016-08-26,1000000.0,952647.5472288044,MTM,-866160.0518785123,38.0,818845.5991073167
2016-08-29,1000000.0,1031714.1856730726,MTM,-866160.0518785123,38.0,897912.237551585
2016-08-30,1000000.0,1002013.1264539921,MTM,-866160.0518785123,38.0,868211.1783325044
2016-08-31,1000000.0,965964.3372626338,MTM,-866160.0518785123,38.0,832162.3891411461
2016-09-01,1000000.0,965337.9033307038,MTM,-866160.0518785123,38.0,831535.955209216
2016-09-02,1000000.0,1028925.8769526227,MTM,-866160.0518785123,38.0,895123.9288311349
2016-09-06,1000000.0,1074246.8840041975,MTM,-866160.0518785123,38.0,940444.9358827099
2016-09-07,1000000.0,1072015.221837277,MTM,-866160.0518785123,38.0,938213.2737157894
2016-09-08,1000000.0,1038130.0087153242,MTM,-866160.0518785123,38.0,904328.0605938365
2016-09-09,1000000.0,665173.0527186046,MTM,-866160.0518785123,38.0,531371.1045971167
2016-09-12,1000000.0,882922.920995612,MTM,-866160.0518785123,38.0,749120.9728741243
2016-09-13,1000000.0,659664.5353201401,MTM,-866160.0518785123,38.0,525862.5871986523
2016-09-14,1000000.0,650948.957040991,MTM,-866160.0518785123,38.0,517147.00891950325
2016-09-15,1000000.0,800787.1090914953,MTM,-866160.0518785123,38.0,666985.1609700077
2016-09-16,1000000.0,744309.4785412733,MTM,-866160.0518785123,38.0,610507.5304197855
2016-09-19,1000000.0,744032.0093911804,MTM,-866160.0518785123,38.0,610230.0612696927
2016-09-20,1000000.0,748493.6394166012,MTM,-866160.0518785123,38.0,614691.6912951133
2016-09-21,1000000.0,911371.1123508421,MTM,-866160.0518785123,38.0,777569.1642293544
2016-09-22,1000000.0,1009402.6469291226,MTM,-866160.0518785123,38.0,875600.6988076348
2016-09-23,1000000.0,922316.6515160295,MTM,-866160.0518785123,38.0,788514.7033945417
2016-09-26,1000000.0,792699.6660251553,MTM,-866160.0518785123,38.0,658897.7179036676
2016-09-27,1000000.0,889127.6666768655,MTM,-866160.0518785123,38.0,755325.7185553779
2016-09-28,1000000.0,968893.9289932257,MTM,-866160.0518785123,38.0,835091.9808717379
2016-09-29,1000000.0,827769.6539409851,MTM,-866160.0518785123,38.0,693967.7058194974
2016-09-30,1000000.0,947278.6185320584,MTM,-866160.0518785123,38.0,813476.6704105707
2016-10-03,1000000.0,897982.8266852713,MTM,-866160.0518785123,38.0,764180.8785637836
2016-10-04,1000000.0,823308.0239155645,MTM,-866160.0518785123,38.0,689506.0757940768
2016-10-05,1000000.0,887733.5088304082,MTM,-866160.0518785123,38.0,753931.5607089205
2016-10-06,1000000.0,894985.1488571643,MTM,-866160.0518785123,38.0,761183.2007356765
2016-10-07,1000000.0,845968.527441352,MTM,-866160.0518785123,38.0,712166.5793198643
2016-10-10,1000000.0,915134.8128125943,MTM,-866160.0518785123,38.0,781332.8646911067
2016-10-11,1000000.0,727366.8684940658,MTM,-866160.0518785123,38.0,593564.9203725781
2016-10-12,1000000.0,744449.0672429918,MTM,-866160.0518785123,38.0,610647.1191215039
2016-10-13,1000000.0,698222.4558285117,MTM,-866160.0518785123,38.0,564420.5077070239
2016-10-14,1000000.0,701220.1336566188,MTM,-866160.0518785123,38.0,567418.1855351309
2016-10-17,1000000.0,656038.715306762,MTM,-866160.0518785123,38.0,522236.7671852743
2016-10-18,1000000.0,747378.6589735803,MTM,-866160.0518785123,38.0,613576.7108520926
2016-10-19,1000000.0,780079.0973016532,MTM,-866160.0518785123,38.0,646277.1491801656
2016-10-20,1000000.0,759510.6742135297,MTM,-866160.0518785123,38.0,625708.726092042
2016-10-21,1000000.0,758254.4037879118,MTM,-866160.0518785123,38.0,624452.455666424
2016-10-24,1000000.0,829165.5060958631,MTM,-866160.0518785123,38.0,695363.5579743752
2016-10-25,1000000.0,772197.3290345501,MTM,-227762.67096544988,40.0,-0.0
2016-10-26,1000000.0,796370.9241423673,MTM,-227762.67096544988,40.0,24173.59510781719
2016-10-27,1000000.0,837783.1263966081,MTM,-227762.67096544988,40.0,65585.797362058
2016-10-28,1000000.0,880752.2591027892,MTM,-227762.67096544988,40.0,108554.93006823909
2016-10-31,1000000.0,882437.3556620155,MTM,-227762.67096544988,40.0,110240.02662746531
2016-11-01,1000000.0,975956.1706228829,MTM,-227762.67096544988,40.0,203758.8415883327
2016-11-02,1000000.0,1065263.0478162097,MTM,-227762.67096544988,40.0,293065.7187816596
2016-11-03,1000000.0,1125405.907465537,MTM,-227762.67096544988,40.0,353208.5784309869
2016-11-04,1000000.0,1147959.2797365147,MTM,-227762.67096544988,40.0,375761.95070196467
2016-11-07,1000000.0,847634.2043815276,MTM,-227762.67096544988,40.0,75436.8753469774
2016-11-08,1000000.0,795527.5851940103,MTM,-227762.67096544988,40.0,23330.256159460227
2016-11-09,1000000.0,641930.7778253119,MTM,-227762.67096544988,40.0,-130266.55120923823
2016-11-10,1000000.0,614581.6107662027,MTM,-227762.67096544988,40.0,-157615.71826834738
2016-11-11,1000000.0,634218.8994945453,MTM,-227762.67096544988,40.0,-137978.4295400048
2016-11-14,1000000.0,635839.1223313847,MTM,-227762.67096544988,40.0,-136358.20670316543
2016-11-15,1000000.0,530913.8673093641,MTM,-227762.67096544988,40.0,-241283.46172518597
2016-11-16,1000000.0,553272.6313749626,MTM,-227762.67096544988,40.0,-218924.69765958746
2016-11-17,1000000.0,487296.0168219836,MTM,-227762.67096544988,40.0,-284901.3122125665
2016-11-18,1000000.0,521127.6630468316,MTM,-227762.67096544988,40.0,-251069.66598771853
2016-11-21,1000000.0,415618.5574851108,MTM,-227762.67096544988,40.0,-356578.77154943935
2016-11-22,1000000.0,384769.4563436662,MTM,-227762.67096544988,40.0,-387427.87269088393
2016-11-23,1000000.0,373233.27531863004,MTM,-227762.67096544988,40.0,-398964.05371592013
